Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 06/28  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/28  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/28  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/28  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/28  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/28  06:00:00,23030248.833288908,23030248.833288904,0.0 
 06/28  07:00:00,23554464.007191435,23554464.007191427,0.0 
 06/28  08:00:00,37456042.43772637,37456042.43772637,0.0 
 06/28  09:00:00,38486419.38070839,38486419.38070839,0.0 
 06/28  10:00:00,38441279.37244162,38441279.37244162,0.0 
 06/28  11:00:00,40425109.652538925,40425109.652538925,0.0 
 06/28  12:00:00,37487634.52874779,37487634.52874778,0.0 
 06/28  13:00:00,40799062.492173895,40799062.492173895,0.0 
 06/28  14:00:00,40057655.771824606,40057655.771824606,0.0 
 06/28  15:00:00,42223363.75068272,42223363.75068273,0.0 
 06/28  16:00:00,42124803.53818865,42124803.53818864,0.0 
 06/28  17:00:00,31304016.68704054,31304016.68704054,0.0 
 06/28  18:00:00,14192084.964595126,14192084.964595124,0.0 
 06/28  19:00:00,8140839.726857412,8140839.726857411,0.0 
 06/28  20:00:00,8626049.808260348,8626049.808260348,0.0 
 06/28  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/28  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/28  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/28  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/29  06:00:00,23119637.914906736,23119637.914906736,0.0 
 06/29  07:00:00,23690127.84099374,23690127.84099374,0.0 
 06/29  08:00:00,37316314.706790954,37316314.706790954,0.0 
 06/29  09:00:00,38350067.81946522,38350067.81946521,0.0 
 06/29  10:00:00,37178220.4224399,37178220.422439896,0.0 
 06/29  11:00:00,39499568.06504549,39499568.06504548,0.0 
 06/29  12:00:00,37238673.892346054,37238673.89234605,0.0 
 06/29  13:00:00,41270055.4493154,41270055.4493154,0.0 
 06/29  14:00:00,40041269.26318373,40041269.26318373,0.0 
 06/29  15:00:00,41911686.21052299,41911686.21052298,0.0 
 06/29  16:00:00,41451314.6988679,41451314.6988679,0.0 
 06/29  17:00:00,28944947.09814426,28944947.098144263,0.0 
 06/29  18:00:00,14093235.631874692,14093235.63187469,0.0 
 06/29  19:00:00,8249170.25693332,8249170.256933321,0.0 
 06/29  20:00:00,8635696.184706781,8635696.184706781,0.0 
 06/29  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/29  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/29  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/29  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/30  06:00:00,22797540.44885446,22797540.448854458,0.0 
 06/30  07:00:00,23144697.77495052,23144697.77495052,0.0 
 06/30  08:00:00,36546224.323262565,36546224.32326256,0.0 
 06/30  09:00:00,37668765.90113212,37668765.901132114,0.0 
 06/30  10:00:00,37082848.14232606,37082848.14232606,0.0 
 06/30  11:00:00,38630877.1689792,38630877.1689792,0.0 
 06/30  12:00:00,35488939.09758828,35488939.09758828,0.0 
 06/30  13:00:00,39716683.699858814,39716683.69985881,0.0 
 06/30  14:00:00,39028724.848267145,39028724.848267145,0.0 
 06/30  15:00:00,40456301.555071846,40456301.55507184,0.0 
 06/30  16:00:00,40621903.79837687,40621903.79837687,0.0 
 06/30  17:00:00,30079710.107969787,30079710.107969783,0.0 
 06/30  18:00:00,14091058.632372025,14091058.632372025,0.0 
 06/30  19:00:00,8131119.608588726,8131119.608588727,0.0 
 06/30  20:00:00,8630323.735596046,8630323.735596046,0.0 
 06/30  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/30  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/30  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/30  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/01  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/01  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/01  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/01  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/01  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/02  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/02  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/02  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/02  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/02  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/03  06:00:00,24366081.076720446,24366081.076720446,0.0 
 07/03  07:00:00,24421429.944279194,24421429.94427919,0.0 
 07/03  08:00:00,37638160.45718357,37638160.45718356,0.0 
 07/03  09:00:00,38660326.3109027,38660326.3109027,0.0 
 07/03  10:00:00,38632231.67109552,38632231.67109552,0.0 
 07/03  11:00:00,40153160.27284608,40153160.27284608,0.0 
 07/03  12:00:00,37540291.28683623,37540291.28683623,0.0 
 07/03  13:00:00,40428484.09371367,40428484.09371367,0.0 
 07/03  14:00:00,38798749.66105985,38798749.66105985,0.0 
 07/03  15:00:00,39882315.730764806,39882315.7307648,0.0 
 07/03  16:00:00,39833246.88396557,39833246.88396556,0.0 
 07/03  17:00:00,29104629.099974837,29104629.099974833,0.0 
 07/03  18:00:00,14099805.210017545,14099805.210017547,0.0 
 07/03  19:00:00,8173605.649585472,8173605.649585472,0.0 
 07/03  20:00:00,8635453.16119178,8635453.16119178,0.0 
 07/03  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/03  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/03  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/03  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/04  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/04  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/04  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/04  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/04  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/05  06:00:00,22521084.761849523,22521084.761849523,0.0 
 07/05  07:00:00,23000066.780991368,23000066.780991368,0.0 
 07/05  08:00:00,36115420.15689396,36115420.15689395,0.0 
 07/05  09:00:00,37268822.60690091,37268822.60690089,0.0 
 07/05  10:00:00,36747698.25681557,36747698.25681556,0.0 
 07/05  11:00:00,38292518.26993002,38292518.26993002,0.0 
 07/05  12:00:00,35678957.75947515,35678957.75947515,0.0 
 07/05  13:00:00,39479408.96877323,39479408.96877323,0.0 
 07/05  14:00:00,37854631.1712145,37854631.17121449,0.0 
 07/05  15:00:00,38418467.8976329,38418467.8976329,0.0 
 07/05  16:00:00,38326711.323779844,38326711.323779844,0.0 
 07/05  17:00:00,26861534.302739628,26861534.30273962,0.0 
 07/05  18:00:00,14394408.314341074,14394408.314341076,0.0 
 07/05  19:00:00,8108715.492317486,8108715.492317486,0.0 
 07/05  20:00:00,8629066.349939624,8629066.349939624,0.0 
 07/05  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/05  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/05  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/05  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/06  06:00:00,21579203.030004438,21579203.030004434,0.0 
 07/06  07:00:00,21309670.387437023,21309670.38743702,0.0 
 07/06  08:00:00,34447472.25806055,34447472.258060545,0.0 
 07/06  09:00:00,35321893.8263644,35321893.8263644,0.0 
 07/06  10:00:00,34855746.173273996,34855746.173273996,0.0 
 07/06  11:00:00,36496363.638741195,36496363.63874119,0.0 
 07/06  12:00:00,33573231.87261115,33573231.87261116,0.0 
 07/06  13:00:00,37893945.12258943,37893945.12258944,0.0 
 07/06  14:00:00,37474769.88892418,37474769.888924174,0.0 
 07/06  15:00:00,39129562.80610727,39129562.80610727,0.0 
 07/06  16:00:00,39110771.52746571,39110771.52746571,0.0 
 07/06  17:00:00,28104864.645130046,28104864.645130046,0.0 
 07/06  18:00:00,14164248.261523103,14164248.261523101,0.0 
 07/06  19:00:00,8159211.235947469,8159211.235947469,0.0 
 07/06  20:00:00,8634367.763603345,8634367.763603345,0.0 
 07/06  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/06  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/06  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/06  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/07  06:00:00,21638065.386354934,21638065.386354934,0.0 
 07/07  07:00:00,22589482.098855644,22589482.098855644,0.0 
 07/07  08:00:00,36179148.84601118,36179148.84601118,0.0 
 07/07  09:00:00,37301450.57109031,37301450.57109031,0.0 
 07/07  10:00:00,37035920.75309993,37035920.753099926,0.0 
 07/07  11:00:00,39032649.179633245,39032649.179633245,0.0 
 07/07  12:00:00,35970548.82383011,35970548.82383011,0.0 
 07/07  13:00:00,39899395.12258901,39899395.12258901,0.0 
 07/07  14:00:00,39458363.73235257,39458363.73235256,0.0 
 07/07  15:00:00,41105562.044431865,41105562.044431865,0.0 
 07/07  16:00:00,41061186.404613726,41061186.404613726,0.0 
 07/07  17:00:00,29417712.342324637,29417712.342324633,0.0 
 07/07  18:00:00,14097565.239863245,14097565.239863245,0.0 
 07/07  19:00:00,8186666.243137045,8186666.243137045,0.0 
 07/07  20:00:00,8636170.237053974,8636170.237053974,0.0 
 07/07  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/07  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/07  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/07  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/08  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/08  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/08  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/08  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/08  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  05:00:00,5252068.596677196,5252068.596677196,0.0 
 07/09  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/09  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/09  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/09  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/09  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/10  06:00:00,25748560.623863533,25748560.623863526,0.0 
 07/10  07:00:00,25174275.89322373,25174275.893223725,0.0 
 07/10  08:00:00,37854940.80164827,37854940.80164826,0.0 
 07/10  09:00:00,38263083.99859483,38263083.99859483,0.0 
 07/10  10:00:00,37836310.89947006,37836310.89947005,0.0 
 07/10  11:00:00,39874553.17701841,39874553.177018404,0.0 
 07/10  12:00:00,37053413.3782087,37053413.37820869,0.0 
 07/10  13:00:00,41310696.78567345,41310696.78567345,0.0 
 07/10  14:00:00,40461449.31424858,40461449.31424858,0.0 
 07/10  15:00:00,42105593.198198825,42105593.19819882,0.0 
 07/10  16:00:00,42385479.33547123,42385479.33547122,0.0 
 07/10  17:00:00,31278605.8000618,31278605.800061792,0.0 
 07/10  18:00:00,14105475.58569956,14105475.58569956,0.0 
 07/10  19:00:00,8364170.226390559,8364170.226390559,0.0 
 07/10  20:00:00,8643001.639221635,8643001.639221635,0.0 
 07/10  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/10  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/10  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/10  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/11  06:00:00,24025115.33243856,24025115.33243856,0.0 
 07/11  07:00:00,24926828.62996719,24926828.629967187,0.0 
 07/11  08:00:00,38189565.879104875,38189565.87910487,0.0 
 07/11  09:00:00,39576179.88835741,39576179.88835741,0.0 
 07/11  10:00:00,39526004.502642386,39526004.502642386,0.0 
 07/11  11:00:00,41327653.95814347,41327653.95814347,0.0 
 07/11  12:00:00,38721973.68325801,38721973.68325801,0.0 
 07/11  13:00:00,42245713.16873139,42245713.16873139,0.0 
 07/11  14:00:00,41108890.18512407,41108890.18512407,0.0 
 07/11  15:00:00,42960324.358538,42960324.35853799,0.0 
 07/11  16:00:00,43214645.61952777,43214645.61952777,0.0 
 07/11  17:00:00,32387497.203033835,32387497.203033827,0.0 
 07/11  18:00:00,14103456.379719881,14103456.37971988,0.0 
 07/11  19:00:00,8143666.383111886,8143666.383111886,0.0 
 07/11  20:00:00,8633855.755093228,8633855.755093228,0.0 
 07/11  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/11  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/11  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/11  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/12  06:00:00,23961167.800605956,23961167.800605953,0.0 
 07/12  07:00:00,24618334.732986644,24618334.732986644,0.0 
 07/12  08:00:00,37812934.41053307,37812934.410533056,0.0 
 07/12  09:00:00,39487019.68542138,39487019.68542137,0.0 
 07/12  10:00:00,39364954.47513996,39364954.47513996,0.0 
 07/12  11:00:00,41350126.72892122,41350126.72892122,0.0 
 07/12  12:00:00,38895271.76106175,38895271.76106174,0.0 
 07/12  13:00:00,42638594.093838476,42638594.093838476,0.0 
 07/12  14:00:00,42030760.501561336,42030760.501561336,0.0 
 07/12  15:00:00,44207257.300746724,44207257.30074672,0.0 
 07/12  16:00:00,44175751.96047653,44175751.96047653,0.0 
 07/12  17:00:00,32886108.986488786,32886108.986488782,0.0 
 07/12  18:00:00,14115050.64063953,14115050.640639529,0.0 
 07/12  19:00:00,8113264.714988583,8113264.714988583,0.0 
 07/12  20:00:00,8631609.602728881,8631609.602728881,0.0 
 07/12  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/12  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/12  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/12  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/13  06:00:00,23892472.453611903,23892472.453611895,0.0 
 07/13  07:00:00,25172750.527355418,25172750.527355418,0.0 
 07/13  08:00:00,39149413.663934864,39149413.663934864,0.0 
 07/13  09:00:00,41143519.97434713,41143519.97434713,0.0 
 07/13  10:00:00,41121591.90616643,41121591.90616643,0.0 
 07/13  11:00:00,42747713.15581252,42747713.15581252,0.0 
 07/13  12:00:00,40126194.38195701,40126194.38195701,0.0 
 07/13  13:00:00,43849948.052927375,43849948.052927375,0.0 
 07/13  14:00:00,42633785.83279769,42633785.832797684,0.0 
 07/13  15:00:00,44814101.60511452,44814101.60511452,0.0 
 07/13  16:00:00,44763158.8974598,44763158.8974598,0.0 
 07/13  17:00:00,34160632.355403006,34160632.355403,0.0 
 07/13  18:00:00,14197939.573810814,14197939.573810814,0.0 
 07/13  19:00:00,8144578.431867212,8144578.431867212,0.0 
 07/13  20:00:00,8632961.0154734,8632961.0154734,0.0 
 07/13  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/13  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/13  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/13  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/14  06:00:00,24330181.21008043,24330181.21008043,0.0 
 07/14  07:00:00,25045775.649967574,25045775.649967574,0.0 
 07/14  08:00:00,38189327.731534,38189327.73153399,0.0 
 07/14  09:00:00,38872498.76202946,38872498.762029454,0.0 
 07/14  10:00:00,38642094.44953801,38642094.44953801,0.0 
 07/14  11:00:00,40831702.24936736,40831702.24936736,0.0 
 07/14  12:00:00,38472449.89237076,38472449.89237075,0.0 
 07/14  13:00:00,42419638.965628654,42419638.965628654,0.0 
 07/14  14:00:00,41679968.445191845,41679968.44519184,0.0 
 07/14  15:00:00,44013609.367858104,44013609.3678581,0.0 
 07/14  16:00:00,43565774.69210226,43565774.69210226,0.0 
 07/14  17:00:00,31883046.384509947,31883046.38450994,0.0 
 07/14  18:00:00,14604137.706469405,14604137.706469404,0.0 
 07/14  19:00:00,8535458.432340091,8535458.432340091,0.0 
 07/14  20:00:00,8647760.775804034,8647760.775804034,0.0 
 07/14  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/14  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/14  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/14  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  05:00:00,5252068.596677196,5252068.596677196,0.0 
 07/15  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/15  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  03:00:00,5504338.596677196,5504338.596677196,0.0 
