Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 06/28  16:00:00,42116435.41734506,42116435.417345054,0.0 
 06/28  17:00:00,31295794.013813153,31295794.013813145,0.0 
 06/28  18:00:00,14190357.759252524,14190357.759252524,0.0 
 06/28  19:00:00,8140839.726857412,8140839.726857411,0.0 
 06/28  20:00:00,8626049.808260348,8626049.808260348,0.0 
 06/28  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/28  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/28  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/28  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  02:00:00,8569604.825749658,8569604.825749658,0.0 
 06/29  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/29  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/29  06:00:00,23109375.752086967,23109375.752086967,0.0 
 06/29  07:00:00,23680980.48764566,23680980.48764566,0.0 
 06/29  08:00:00,37307945.576734416,37307945.57673441,0.0 
 06/29  09:00:00,38341672.27368853,38341672.273688525,0.0 
 06/29  10:00:00,37170039.55743864,37170039.557438634,0.0 
 06/29  11:00:00,39491337.86117637,39491337.861176364,0.0 
 06/29  12:00:00,37230391.06712484,37230391.06712484,0.0 
 06/29  13:00:00,41261758.37366874,41261758.37366874,0.0 
 06/29  14:00:00,40033130.88908185,40033130.88908184,0.0 
 06/29  15:00:00,41903558.94834794,41903558.94834794,0.0 
 06/29  16:00:00,41443436.652786516,41443436.65278651,0.0 
 06/29  17:00:00,28937605.628363013,28937605.628363013,0.0 
 06/29  18:00:00,14091508.42653209,14091508.42653209,0.0 
 06/29  19:00:00,8249170.25693332,8249170.256933321,0.0 
 06/29  20:00:00,8635696.184706781,8635696.184706781,0.0 
 06/29  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/29  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/29  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/29  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/30  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/30  06:00:00,22787711.637385935,22787711.637385935,0.0 
 06/30  07:00:00,23135966.19506604,23135966.19506604,0.0 
 06/30  08:00:00,36538200.85013654,36538200.85013653,0.0 
 06/30  09:00:00,37660791.04984646,37660791.049846455,0.0 
 06/30  10:00:00,37075001.50592258,37075001.50592257,0.0 
 06/30  11:00:00,38623149.07035935,38623149.07035934,0.0 
 06/30  12:00:00,35481364.6070617,35481364.60706169,0.0 
 06/30  13:00:00,39708985.90468704,39708985.90468703,0.0 
 06/30  14:00:00,39021053.29616035,39021053.29616035,0.0 
 06/30  15:00:00,40448656.82209106,40448656.82209106,0.0 
 06/30  16:00:00,40614359.534809336,40614359.53480933,0.0 
 06/30  17:00:00,30072210.62497083,30072210.624970824,0.0 
 06/30  18:00:00,14089331.427029423,14089331.427029422,0.0 
 06/30  19:00:00,8131119.608588726,8131119.608588727,0.0 
 06/30  20:00:00,8630323.735596046,8630323.735596046,0.0 
 06/30  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/30  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/30  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/30  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/01  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/01  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/01  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/01  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/01  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/01  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/01  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/02  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/02  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/02  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/02  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/02  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/02  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/02  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/03  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/03  06:00:00,24350128.717198204,24350128.717198204,0.0 
 07/03  07:00:00,24406600.13240515,24406600.132405147,0.0 
 07/03  08:00:00,37625619.115348905,37625619.115348905,0.0 
 07/03  09:00:00,38648322.43536961,38648322.435369596,0.0 
 07/03  10:00:00,38620133.09562388,38620133.09562388,0.0 
 07/03  11:00:00,40141534.09009883,40141534.09009882,0.0 
 07/03  12:00:00,37528544.66748873,37528544.667488724,0.0 
 07/03  13:00:00,40417561.57961267,40417561.57961267,0.0 
 07/03  14:00:00,38788062.58668131,38788062.58668131,0.0 
 07/03  15:00:00,39872189.632319696,39872189.63231969,0.0 
 07/03  16:00:00,39823463.598890476,39823463.59889048,0.0 
 07/03  17:00:00,29095056.00270193,29095056.00270192,0.0 
 07/03  18:00:00,14098078.004674943,14098078.004674943,0.0 
 07/03  19:00:00,8173605.649585472,8173605.649585472,0.0 
 07/03  20:00:00,8635453.16119178,8635453.16119178,0.0 
 07/03  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/03  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/03  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/03  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/04  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/04  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/04  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/04  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/04  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/04  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/04  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/05  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/05  06:00:00,22507770.76030311,22507770.76030311,0.0 
 07/05  07:00:00,22988048.0917113,22988048.0917113,0.0 
 07/05  08:00:00,36104506.62536761,36104506.62536761,0.0 
 07/05  09:00:00,37257931.14546477,37257931.14546476,0.0 
 07/05  10:00:00,36736750.68419546,36736750.68419545,0.0 
 07/05  11:00:00,38281989.14842945,38281989.14842945,0.0 
 07/05  12:00:00,35668330.53410617,35668330.534106165,0.0 
 07/05  13:00:00,39469134.91021535,39469134.91021535,0.0 
 07/05  14:00:00,37844673.50862267,37844673.50862266,0.0 
 07/05  15:00:00,38409046.61572314,38409046.61572314,0.0 
 07/05  16:00:00,38317680.47620185,38317680.47620185,0.0 
 07/05  17:00:00,26852702.342283413,26852702.34228341,0.0 
 07/05  18:00:00,14392681.108998474,14392681.108998474,0.0 
 07/05  19:00:00,8108715.492317486,8108715.492317486,0.0 
 07/05  20:00:00,8629066.349939624,8629066.349939624,0.0 
 07/05  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/05  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/05  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/05  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/06  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/06  06:00:00,21568496.0101525,21568496.0101525,0.0 
 07/06  07:00:00,21301797.274912853,21301797.274912853,0.0 
 07/06  08:00:00,34438502.400691815,34438502.40069181,0.0 
 07/06  09:00:00,35313446.22893577,35313446.22893576,0.0 
 07/06  10:00:00,34847325.45432236,34847325.45432235,0.0 
 07/06  11:00:00,36488073.73604628,36488073.73604628,0.0 
 07/06  12:00:00,33564956.55905479,33564956.559054784,0.0 
 07/06  13:00:00,37885697.609035894,37885697.609035894,0.0 
 07/06  14:00:00,37466461.28058474,37466461.28058474,0.0 
 07/06  15:00:00,39121254.07477384,39121254.074773826,0.0 
 07/06  16:00:00,39102660.81423453,39102660.814234525,0.0 
 07/06  17:00:00,28096774.827279277,28096774.827279277,0.0 
 07/06  18:00:00,14162521.0561805,14162521.0561805,0.0 
 07/06  19:00:00,8159211.235947469,8159211.235947469,0.0 
 07/06  20:00:00,8634367.763603345,8634367.763603345,0.0 
 07/06  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/06  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/06  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/06  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/07  05:00:00,8065064.825749658,8065064.825749659,0.0 
 07/07  06:00:00,21628443.409101628,21628443.409101628,0.0 
 07/07  07:00:00,22581004.37939275,22581004.37939275,0.0 
 07/07  08:00:00,36171372.01055773,36171372.01055773,0.0 
 07/07  09:00:00,37293414.836445376,37293414.836445376,0.0 
 07/07  10:00:00,37027736.6542467,37027736.654246695,0.0 
 07/07  11:00:00,39024406.502134904,39024406.502134904,0.0 
 07/07  12:00:00,35962377.87158647,35962377.871586464,0.0 
 07/07  13:00:00,39891138.06884373,39891138.06884372,0.0 
 07/07  14:00:00,39450074.029864654,39450074.02986465,0.0 
 07/07  15:00:00,41097366.34486869,41097366.34486869,0.0 
 07/07  16:00:00,41053199.95227399,41053199.95227398,0.0 
 07/07  17:00:00,29410015.296464942,29410015.29646494,0.0 
 07/07  18:00:00,14095838.034520645,14095838.034520645,0.0 
 07/07  19:00:00,8186666.243137045,8186666.243137045,0.0 
 07/07  20:00:00,8636170.237053974,8636170.237053974,0.0 
 07/07  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/07  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/07  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/07  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/08  05:00:00,4999798.596677196,4999798.596677196,0.0 
 07/08  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/08  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/08  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/08  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/08  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/08  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/09  05:00:00,5252068.596677196,5252068.596677196,0.0 
 07/09  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/09  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/09  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/09  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/09  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/09  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/10  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/10  06:00:00,25731033.454062745,25731033.454062745,0.0 
 07/10  07:00:00,25158389.99270932,25158389.992709316,0.0 
 07/10  08:00:00,37841844.33142314,37841844.33142314,0.0 
 07/10  09:00:00,38250860.79580149,38250860.79580148,0.0 
 07/10  10:00:00,37824190.509451285,37824190.50945128,0.0 
 07/10  11:00:00,39863036.06443943,39863036.06443942,0.0 
 07/10  12:00:00,37041818.481571235,37041818.481571235,0.0 
 07/10  13:00:00,41299629.438396595,41299629.43839659,0.0 
 07/10  14:00:00,40450362.34264469,40450362.342644684,0.0 
 07/10  15:00:00,42095035.712805055,42095035.71280506,0.0 
 07/10  16:00:00,42375186.04488425,42375186.04488425,0.0 
 07/10  17:00:00,31268554.482485674,31268554.48248567,0.0 
 07/10  18:00:00,14103748.38035696,14103748.380356956,0.0 
 07/10  19:00:00,8364170.226390559,8364170.226390559,0.0 
 07/10  20:00:00,8643001.639221635,8643001.639221635,0.0 
 07/10  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/10  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/10  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/10  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/11  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/11  06:00:00,24012760.224870436,24012760.224870436,0.0 
 07/11  07:00:00,24915613.784157176,24915613.78415717,0.0 
 07/11  08:00:00,38179635.45251056,38179635.45251055,0.0 
 07/11  09:00:00,39566365.82978577,39566365.829785764,0.0 
 07/11  10:00:00,39516143.17008086,39516143.17008086,0.0 
 07/11  11:00:00,41318016.8590491,41318016.85904909,0.0 
 07/11  12:00:00,38712271.347605,38712271.34760499,0.0 
 07/11  13:00:00,42236277.20455264,42236277.20455264,0.0 
 07/11  14:00:00,41099606.8363923,41099606.8363923,0.0 
 07/11  15:00:00,42951196.63529478,42951196.63529478,0.0 
 07/11  16:00:00,43205679.60467404,43205679.604674034,0.0 
 07/11  17:00:00,32378739.40643758,32378739.406437583,0.0 
 07/11  18:00:00,14101729.174377277,14101729.174377277,0.0 
 07/11  19:00:00,8143666.383111886,8143666.383111886,0.0 
 07/11  20:00:00,8633855.755093228,8633855.755093228,0.0 
 07/11  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/11  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/11  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/11  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/12  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/12  06:00:00,23950805.100111984,23950805.100111984,0.0 
 07/12  07:00:00,24608966.0089621,24608966.0089621,0.0 
 07/12  08:00:00,37804299.18189491,37804299.181894906,0.0 
 07/12  09:00:00,39478320.65453385,39478320.65453385,0.0 
 07/12  10:00:00,39356238.47622421,39356238.47622421,0.0 
 07/12  11:00:00,41341489.63735837,41341489.63735837,0.0 
 07/12  12:00:00,38886662.66782361,38886662.66782361,0.0 
 07/12  13:00:00,42630065.20950265,42630065.20950265,0.0 
 07/12  14:00:00,42022253.92738763,42022253.92738763,0.0 
 07/12  15:00:00,44198751.86466799,44198751.86466799,0.0 
 07/12  16:00:00,44167418.801539466,44167418.801539466,0.0 
 07/12  17:00:00,32878067.077821426,32878067.07782142,0.0 
 07/12  18:00:00,14113323.43529693,14113323.435296927,0.0 
 07/12  19:00:00,8113264.714988583,8113264.714988583,0.0 
 07/12  20:00:00,8631609.602728881,8631609.602728881,0.0 
 07/12  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/12  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/12  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/12  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/13  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/13  06:00:00,23882788.05339849,23882788.05339849,0.0 
 07/13  07:00:00,25163820.301964987,25163820.301964987,0.0 
 07/13  08:00:00,39140964.937422454,39140964.93742245,0.0 
 07/13  09:00:00,41134938.72250561,41134938.72250561,0.0 
 07/13  10:00:00,41112976.25727969,41112976.25727969,0.0 
 07/13  11:00:00,42739245.74497717,42739245.74497716,0.0 
 07/13  12:00:00,40117812.44989151,40117812.4498915,0.0 
 07/13  13:00:00,43841594.85493593,43841594.85493592,0.0 
 07/13  14:00:00,42625624.617250085,42625624.617250085,0.0 
 07/13  15:00:00,44805923.30657482,44805923.30657482,0.0 
 07/13  16:00:00,44755167.709997326,44755167.709997326,0.0 
 07/13  17:00:00,34152846.805109955,34152846.80510995,0.0 
 07/13  18:00:00,14196212.36846821,14196212.368468214,0.0 
 07/13  19:00:00,8144578.431867212,8144578.431867212,0.0 
 07/13  20:00:00,8632961.0154734,8632961.0154734,0.0 
 07/13  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/13  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/13  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/13  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/14  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/14  06:00:00,24320681.018802356,24320681.018802352,0.0 
 07/14  07:00:00,25036504.08123254,25036504.08123254,0.0 
 07/14  08:00:00,38181115.06601652,38181115.06601652,0.0 
 07/14  09:00:00,38864685.35642016,38864685.35642016,0.0 
 07/14  10:00:00,38634528.16403533,38634528.16403533,0.0 
 07/14  11:00:00,40824155.77413063,40824155.77413063,0.0 
 07/14  12:00:00,38464845.70289945,38464845.70289944,0.0 
 07/14  13:00:00,42412006.51517377,42412006.51517376,0.0 
 07/14  14:00:00,41672417.049475595,41672417.04947559,0.0 
 07/14  15:00:00,44005953.80848257,44005953.808482565,0.0 
 07/14  16:00:00,43558274.90375236,43558274.90375236,0.0 
 07/14  17:00:00,31875748.27313381,31875748.273133807,0.0 
 07/14  18:00:00,14602410.501126802,14602410.501126802,0.0 
 07/14  19:00:00,8535458.432340091,8535458.432340091,0.0 
 07/14  20:00:00,8647760.775804034,8647760.775804034,0.0 
 07/14  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/14  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/14  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/14  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/15  05:00:00,5252068.596677196,5252068.596677196,0.0 
 07/15  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/15  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/15  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/16  05:00:00,5252068.596677196,5252068.596677196,0.0 
 07/16  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  18:00:00,4495258.596677196,4495258.596677196,0.0 
